day_hr,num_trades,total_usd,total_fees_usd,num_new_positions,liq_usd_added,liq_usd_net
2021-06-13 22:00:00.000 UTC,1908,3.0107862374860935e+07,59528.02166247686,54,1.9509350155406822e+06,429673.4560871588
2023-05-13 04:00:00.000 UTC,3450,1.3935177938735066e+07,38646.97423286883,32,1.4260541276440946e+07,3.066203764702897e+06
2023-04-15 13:00:00.000 UTC,2146,3.248171753885745e+07,43698.15904906985,30,1.1317114570805806e+08,1.3756458196116802e+06
2023-03-31 23:00:00.000 UTC,1612,1.175388671450277e+07,19785.473820114126,26,5.649938254157868e+07,692734.3482796339
2023-03-26 00:00:00.000 UTC,1766,3.482002611978856e+07,38776.618441907594,26,5.800920341531631e+07,-2.86488201728201e+06
2023-02-16 16:00:00.000 UTC,3685,1.7377451905793083e+08,202440.1745150618,63,1.0252434573270138e+08,-3.1107598532604743e+06
2023-02-03 16:00:00.000 UTC,2695,7.217985435147665e+07,83485.63893656795,27,1.520739012489268e+07,3.694447827105577e+06
2023-02-02 01:00:00.000 UTC,3491,5.450695472725913e+07,73130.37764573513,73,3.2242454524666816e+08,435609.04381561035
2023-01-10 07:00:00.000 UTC,1370,6.663594212593254e+06,11403.544483780961,32,4.6643742937465794e+07,-1.5049823554257872e+06
2022-12-16 13:00:00.000 UTC,1978,3.81382353098857e+07,26819.42517737415,58,3.150071449606981e+08,437898.1759340904
2022-12-15 02:00:00.000 UTC,1774,2.0903236021401186e+07,22269.95109257289,43,3.065617121953686e+08,-111997.11629985849
2022-11-27 16:00:00.000 UTC,1589,3.803716596912484e+07,25186.92662359604,45,6.549604006775843e+07,672154.0878995655
2022-11-15 19:00:00.000 UTC,2705,5.150541410518783e+07,58319.70750243251,38,1.1095658092620207e+08,525338.1549883686
2022-10-15 09:00:00.000 UTC,1116,2.696744266692752e+07,12582.510172348948,19,4.681995769342324e+07,487690.0179449021
2022-10-05 08:00:00.000 UTC,2853,3.098743520991554e+07,47463.45701215228,62,1.8121393073029417e+08,-7.2776328155028615e+06
2022-09-06 22:00:00.000 UTC,1730,3.775205649525642e+07,38158.584662948306,42,3.0713971875399243e+07,-1.2166175613146974e+06
2022-08-24 04:00:00.000 UTC,1307,1.739074556419096e+07,20235.186112235646,30,3.574397743590932e+07,925499.8926919705
2022-08-08 06:00:00.000 UTC,1781,6.7003356255408466e+07,60811.016984779,37,1.3771706303165284e+08,589821.9246752503
2022-07-19 01:00:00.000 UTC,2417,1.0268480336557437e+08,112376.93072261616,30,7.598907395438999e+07,8.555334178019887e+06
2022-06-27 21:00:00.000 UTC,1044,2.0842327779201988e+07,21675.052897441747,18,2.483779932835282e+06,-1.7251920701727746e+06
2022-06-05 17:00:00.000 UTC,759,3.8406170110892214e+07,43935.59522557413,2,2.1599564693936124e+07,-106168.21325741657
2022-05-17 03:00:00.000 UTC,1511,5.467364392941106e+07,91430.54526836108,15,1.7573108026180686e+06,-1.663206081175522e+06
2022-03-19 18:00:00.000 UTC,2127,6.13466173163017e+07,125319.4276175614,24,6.097681625928094e+07,258196.19870204473
2022-03-02 20:00:00.000 UTC,1136,4.6132091241515696e+07,51914.98642936439,18,7.368918171338184e+06,6.845247954538158e+06
2022-02-27 20:00:00.000 UTC,2038,1.866934485738305e+08,201374.3499257583,5,1.8627369342201814e+07,-161843.06883384625
2021-11-08 17:00:00.000 UTC,1836,6.200571478490896e+07,142052.02231385835,16,6.496336775909251e+06,-1.631218678781493e+06
2021-10-18 05:00:00.000 UTC,1667,3.738386548914926e+07,83188.15422509826,32,6.269170850436735e+07,2.5634429358035107e+06
2021-10-05 02:00:00.000 UTC,1268,4.08984292005254e+07,135472.0350255572,15,6.418905728037231e+06,3.7408560406337716e+06
2021-09-20 19:00:00.000 UTC,2120,1.2969469235712764e+08,213388.32689684635,18,1.690619397284096e+08,1.294283104070699e+07
2021-09-06 12:00:00.000 UTC,2086,1.0009336876773393e+08,237652.05092443537,14,1.1957559014997128e+06,175739.72335064513
2021-08-02 20:00:00.000 UTC,1838,7.537416083422095e+07,135145.85387581345,14,3.2709721406841505e+07,-1.9541107562216504e+06
2021-07-28 04:00:00.000 UTC,1689,2.8542770466621965e+07,39545.026367026374,35,3.1036735828363583e+06,-435235.7928192938
2021-07-17 09:00:00.000 UTC,2140,1.9961077280977044e+07,48259.43514483954,41,1.9544244870275978e+07,-452679.1405885944
2021-07-15 18:00:00.000 UTC,2629,4.711481688444915e+07,80480.28182054345,19,7.858765030861988e+06,4.94629409110448e+06
2021-07-15 14:00:00.000 UTC,2124,3.90855146384124e+07,70750.1616947102,18,3.1478614422666196e+07,1.0970819123820341e+06
2021-07-13 10:00:00.000 UTC,2442,3.1336480331478834e+07,66671.22015736713,28,1.040315027015747e+06,-258954.5155690177
2021-07-12 00:00:00.000 UTC,1929,2.474694460528384e+07,45754.308073337306,40,7.091412126605289e+07,647354.4239716275
2021-07-01 04:00:00.000 UTC,1540,2.387777110580448e+07,41598.47055829812,38,5.675423214302178e+07,674799.6925052201
2021-06-29 22:00:00.000 UTC,2318,4.977088805826571e+07,98802.34895183658,53,5.23106376053041e+07,1.1571605303175256e+06
2021-06-06 06:00:00.000 UTC,1222,3.613653030153958e+07,92583.6970134634,56,9.25957349849721e+06,-1.3725522488574415e+07
2021-05-16 13:00:00.000 UTC,1214,2.806113747991468e+07,81003.98246820457,31,1.169808225331504e+06,-1.9953427108433072e+06
2023-07-15 10:00:00.000 UTC,1404,1.4171361479320519e+07,20423.930588346342,12,210571.96916810627,-1.4486341014696262e+06
2023-07-10 20:00:00.000 UTC,1942,5.324489276100682e+07,49509.6753052433,15,9.064169925066454e+06,-31127.427398867647
2023-07-09 15:00:00.000 UTC,1271,1.5854277784970958e+07,17588.227234108726,5,9289.37653301767,-240919.36481737226
2023-06-19 16:00:00.000 UTC,1342,3.0392236309144154e+07,35659.40115957483,8,618461.4155936976,-4.0756171778959655e+06
2023-06-13 17:00:00.000 UTC,2530,1.783413294981363e+07,31408.575996250147,21,882321.7305072129,-66920.67059291748
2023-06-10 02:00:00.000 UTC,2383,2.375187154365077e+07,41239.222062815126,13,546917.753882071,-372306.3501267098
2023-06-03 19:00:00.000 UTC,2150,1.2329815170068746e+07,20774.753137064068,13,5.943674319011056e+07,66382.03178736726
2023-04-23 20:00:00.000 UTC,1871,2.119421283709051e+07,32697.642610175935,25,3.690640855499912e+07,1.6470630544311348e+06
2023-04-03 23:00:00.000 UTC,2131,3.6018745505262025e+07,39565.494677602124,38,1.5685192803819114e+08,230966.03313765733
2023-03-25 13:00:00.000 UTC,1789,7.338320180574489e+07,52236.153907425454,59,6.437307204005276e+08,1.9680297659657286e+06
2023-01-04 00:00:00.000 UTC,1148,7.236445951137048e+06,8177.234871033333,32,1.9291642370104194e+08,-357587.16386325937
2022-12-28 03:00:00.000 UTC,1662,4.0733927237197205e+07,45584.17402109403,34,1.4262662014600763e+08,62622.400735958516
2022-12-23 18:00:00.000 UTC,1096,8.117241299105541e+06,7557.873132618227,18,9.095402169060583e+07,17452.72474342448
2022-11-20 23:00:00.000 UTC,2879,5.451315748037339e+07,45693.52984722455,72,9.577289426961657e+07,1.3150759712083074e+06
2022-11-18 07:00:00.000 UTC,1410,1.9125273529544618e+07,11901.725617209413,66,4.260947434333134e+07,-526462.4725008896
2022-11-14 04:00:00.000 UTC,2949,4.322805158838641e+07,51571.3221525687,64,1.456154741659107e+08,1.2860280647523194e+06
2022-11-05 21:00:00.000 UTC,1487,1.1606666513787674e+07,17749.971750449145,30,3.1927782913715493e+07,1.2194304044106966e+07
2022-10-27 22:00:00.000 UTC,1985,4.092829388645409e+07,43654.158122303365,29,1.035735011673772e+08,-1.3420757322171839e+07
2022-10-08 00:00:00.000 UTC,1635,1.065899767140615e+07,15761.74397019865,28,4.5423280345902406e+07,1.0828519480864813e+06
2022-10-04 17:00:00.000 UTC,1790,2.449818352731811e+07,36211.8230967653,23,7.986172939495413e+07,-1.4397084287307092e+06
2022-08-20 17:00:00.000 UTC,1533,5.051002599762851e+07,59349.36436864645,18,8.39687528197235e+06,7.782867289701233e+06
2022-08-15 01:00:00.000 UTC,2510,7.04661970986068e+07,68667.68989767105,36,5.448042913652392e+07,159739.78736096286
2022-07-12 22:00:00.000 UTC,1391,2.2784873857006535e+07,29380.456737212164,17,7.508752471662482e+06,189585.00569290508
2022-07-07 22:00:00.000 UTC,1634,4.824495807869891e+07,53869.0478013711,12,1.6581355391515244e+07,-1.2827013887622566e+06
2022-07-07 10:00:00.000 UTC,1540,3.0886446836884905e+07,36615.91456514085,23,2.4987913103097774e+07,-342453.66309614154
2022-07-05 10:00:00.000 UTC,1322,2.6848666842431355e+07,30666.362705099393,20,3.1075205180222586e+07,-1.6315434845601476e+06
2022-06-22 05:00:00.000 UTC,1277,2.4312997574461527e+07,30179.090712470705,26,1.4852026474737663e+07,908719.1830506
2022-06-21 14:00:00.000 UTC,1906,6.864713380417301e+07,74822.24767293941,26,4.6885623292883545e+07,-162208.7035894952
2022-06-20 16:00:00.000 UTC,1847,8.26572342810561e+07,104373.84400378908,16,1.5323248777364565e+07,-180006.02974314918
2022-03-22 02:00:00.000 UTC,1993,1.4952178714934558e+08,220644.0385657147,9,7.979541333042328e+07,4.325603076209649e+06
2022-03-10 16:00:00.000 UTC,1473,5.653112448150761e+07,66615.94274668844,16,6.604893492181548e+06,-350564.9773080031
2022-02-22 04:00:00.000 UTC,1597,6.315530131422631e+07,79479.49118443237,15,7.106378874210094e+06,1.5251292959256703e+06
2022-02-19 01:00:00.000 UTC,1329,3.337344965888214e+07,65126.41980890868,8,332490.23952365713,-1.075982952051746e+08
2022-02-06 15:00:00.000 UTC,1868,9.233211290942445e+07,123923.13019141377,17,1.184517814980445e+06,-924882.8057122095
2022-02-04 18:00:00.000 UTC,1143,4.2228814371000014e+07,66879.5819116818,12,1.8768504780052972e+06,253378.6846340704
2021-12-08 13:00:00.000 UTC,1668,8.567839198499635e+07,143702.1902205828,22,6.189619597518804e+06,539866.5183331622
2021-11-24 22:00:00.000 UTC,2224,7.484982148840033e+07,178287.93941084237,9,627643.275643874,109993.88660975371
2021-08-14 10:00:00.000 UTC,2448,9.489117946828176e+07,177694.7972311027,18,1.5070198074689353e+08,1.5021851394704652e+08
2021-07-29 06:00:00.000 UTC,1904,2.1802910333012167e+07,55819.21054733397,29,2.159100394604522e+07,629502.5386375007
2021-07-20 01:00:00.000 UTC,2247,5.5188227085177146e+07,101831.70139251208,25,1.5945372374196379e+07,-2.964607764225868e+06
2021-07-13 02:00:00.000 UTC,2420,1.8241543982263796e+07,56853.744839212646,13,699154.7997893268,-494756.34156842646
2021-07-09 01:00:00.000 UTC,2261,4.753980453975183e+07,84439.16350591068,47,8.616491212102382e+07,5.599289474199146e+06
2021-07-02 22:00:00.000 UTC,1998,4.232390896782151e+07,81258.58127628929,45,8.182892139120117e+07,225696.78292137815
2021-06-24 21:00:00.000 UTC,1489,1.7352144984147176e+07,29024.788432912734,36,2.485421374307297e+06,698504.2627788043
2021-05-21 02:00:00.000 UTC,1188,2.319258352920807e+07,63496.19855476722,47,1.3359281100189827e+07,9.344424374184024e+06
2023-05-10 01:00:00.000 UTC,3185,2.082364755651244e+07,41992.96119883851,15,344568.42491290683,-767.8873229962664
2023-05-02 23:00:00.000 UTC,2867,2.1861229645611536e+07,52025.10328292456,23,745117.2593941888,-18189.295284055697
2023-04-19 19:00:00.000 UTC,2211,1.4646814244321577e+07,31758.732259271303,18,3.7950502711604916e+07,-337524.9195368661
2023-04-15 06:00:00.000 UTC,1645,1.8412735887483347e+07,30516.46936193962,24,7.478119536143818e+07,-4.827349697206069e+06
2023-04-05 20:00:00.000 UTC,1941,2.199275517744775e+07,28027.50024858665,15,3.663322190271353e+07,7.6209237248722445e+06
2023-03-19 10:00:00.000 UTC,2000,2.5248867457089316e+07,25778.021746089475,19,3.2054744247175828e+07,407507.7331037182
2023-03-16 11:00:00.000 UTC,2975,4.350029940633e+07,41521.25531505718,48,2.729010623647504e+08,2.5809488424682207e+06
2023-03-05 21:00:00.000 UTC,1834,4.6168013843287736e+07,42221.44681961372,22,5.644700748810322e+07,363058.8004253027
2023-02-13 16:00:00.000 UTC,2690,9.07367004335045e+07,111638.92544757544,31,2.0327890162053004e+07,-3.587385860727786e+06
2023-02-08 01:00:00.000 UTC,3097,6.717478160898906e+07,79750.89112926985,40,1.4643471942948425e+08,-7.086839429530443e+06
2023-01-29 22:00:00.000 UTC,2235,1.9822318321651652e+07,26721.782665768344,30,1.0380765162266752e+08,136377.68749434166
2023-01-14 13:00:00.000 UTC,2328,6.6680317833279565e+07,77368.00993231258,56,1.6751186852310762e+08,3.5285270264254436e+06
2022-12-14 16:00:00.000 UTC,1895,5.752700081392838e+07,40622.29380569553,34,1.6869735961105835e+08,1.4828373726365655e+06
2022-12-10 21:00:00.000 UTC,1128,1.1945151858937232e+07,9447.129385864302,19,9.363856922584066e+07,-532696.9368385829
2022-11-13 10:00:00.000 UTC,2331,3.847736574513959e+07,34540.995337663866,42,8.377903237349477e+07,-794551.8283471938
2022-10-22 03:00:00.000 UTC,1315,7.542127796937644e+06,13211.8807851944,15,7.092054266203278e+07,5.635644721705859e+06
2022-10-09 17:00:00.000 UTC,932,6.737749494259519e+06,10180.96656228642,13,258250.69609265614,-366042.4446100491
2022-10-09 11:00:00.000 UTC,1094,1.4621677738377443e+07,11660.457718535612,13,510393.0645498988,440518.0025785234
2022-08-26 19:00:00.000 UTC,1948,4.9107517619206004e+07,41067.58508567633,33,6.760131273769534e+07,-1.2575375121047692e+06
2022-08-11 14:00:00.000 UTC,2360,9.679581521914318e+07,106333.5384723393,39,3.4294721154789425e+07,-1.2720574478474187e+06
2022-07-17 19:00:00.000 UTC,1106,3.555193442784159e+07,38657.82368687445,25,5.274117329049702e+06,903466.5225438852
2022-07-15 03:00:00.000 UTC,1226,2.618335685025399e+07,28786.739798672792,23,4.0323302346481636e+07,-544206.3806533456
2022-05-06 15:00:00.000 UTC,1719,1.1212840588135189e+08,132533.66559687903,33,2.2886222582066137e+07,1.437070424274371e+07
2022-05-02 01:00:00.000 UTC,1264,5.205606004665164e+07,60685.190919813416,25,7.133240299224159e+06,1.797924405940286e+06
2022-04-19 04:00:00.000 UTC,988,2.1741881303867843e+07,35139.75159969367,13,4.666986613192964e+07,242290.9324450777
2022-04-12 19:00:00.000 UTC,1691,6.868166539665252e+07,85797.4975136103,11,3.7702280511584315e+06,2.5255148959217235e+06
2022-04-02 06:00:00.000 UTC,1515,3.92839954268182e+07,81882.22881021678,16,3.564793404859308e+07,-391362.46756139526
2022-03-21 15:00:00.000 UTC,1982,8.248163133622462e+07,121496.02665649139,15,5.1689956738072425e+07,-1.3209410513987038e+07
2022-03-10 08:00:00.000 UTC,1460,4.4369097514035374e+07,61573.12135030735,20,7.550393609425944e+07,517044.9797703118
2022-03-01 13:00:00.000 UTC,2794,2.2067282523989797e+08,257069.5058858552,11,1.24349081527505e+08,3.0415890896020713e+06
2022-02-20 22:00:00.000 UTC,1615,7.582908505233538e+07,104683.51117249044,7,1.8919900108485296e+06,1.2672683318188756e+06
2022-02-13 05:00:00.000 UTC,1006,2.3015542770352196e+07,29091.302304538647,17,754328.1391129338,-693884.7391654742
2022-02-13 02:00:00.000 UTC,832,2.47268245960446e+07,36687.52582594016,5,265437.61893197236,-584210.0075121338
2022-01-11 14:00:00.000 UTC,1622,9.331088562715845e+07,186111.49181835182,9,1.0938280640405983e+07,8.974559256614992e+06
2021-12-28 19:00:00.000 UTC,1824,9.972084604029602e+07,185157.15428525012,8,1.4960022063458491e+07,-7.607596330364591e+06
2021-12-23 11:00:00.000 UTC,1379,5.388709607630094e+07,88450.66512688153,18,1.4715552025709776e+06,132356.56793623735
2021-12-17 12:00:00.000 UTC,1445,8.960647426037927e+07,149862.68040384178,18,2.719780654314609e+06,738536.0182455946
2021-10-11 23:00:00.000 UTC,1421,5.234899876727282e+07,86377.08202512261,7,528978.6693762069,194858.04192339393
2021-09-06 01:00:00.000 UTC,1402,5.487838275554373e+07,135035.93713977188,8,772393.7557395139,-3.7001566313822684e+06
2021-08-27 00:00:00.000 UTC,1592,9.622096852853045e+07,173479.56087842784,9,2.0711170832594319e+06,118792.14040604117
2021-08-26 01:00:00.000 UTC,1776,3.623430347890664e+07,84861.62918211572,14,677588.6412021788,147873.02268370878
2021-08-17 02:00:00.000 UTC,1603,3.9008961702979036e+07,81828.89955976288,21,5.98873259267311e+06,-441948.79528853187
2021-08-03 15:00:00.000 UTC,1936,5.360065127426037e+07,95948.97231285096,13,6.177881920307265e+07,3.2602309122730643e+07
2021-07-01 19:00:00.000 UTC,1607,5.372985173455528e+07,81039.89872977302,27,6.0980369605747096e+07,1.1844646180228312e+06
2023-07-27 00:00:00.000 UTC,1343,1.0105988618013633e+07,17076.75614876306,10,45976.287007023224,-327241.28235294385
2023-07-18 17:00:00.000 UTC,1822,2.2917337860490605e+07,29232.97856241586,14,2.0173341700464895e+06,-1.1801345084186166e+06
2023-07-12 18:00:00.000 UTC,2196,1.9404403996367685e+07,18888.656794825536,7,9.319486096029101e+06,3.045597670633589e+06
2023-07-11 23:00:00.000 UTC,1354,1.1395368187772233e+07,10869.147111809669,12,65929.00361389076,7379.471849139271
2023-06-16 09:00:00.000 UTC,1362,7.0987157295164345e+06,10459.164929831957,17,576015.2491863562,250069.8197640856
2023-06-09 04:00:00.000 UTC,1515,8.48976873089762e+06,13306.694019913337,8,124859.55308281437,-4.07370781405202e+06
2023-05-30 18:00:00.000 UTC,2841,1.462318337333325e+07,46441.38853462934,5,158551.20536181473,-732944.8705527132
2023-05-05 12:00:00.000 UTC,6128,1.0013724716184539e+08,197946.01603486374,23,1.4659714281210778e+06,-2.713023301603576e+06
2023-03-22 21:00:00.000 UTC,2682,9.54455710137953e+07,79420.62782881998,39,3.029147864909918e+08,3.5088663356784866e+06
2023-02-17 10:00:00.000 UTC,2153,3.3164896984808363e+07,44308.52170264905,55,1.939065794106389e+08,450336.290391586
2023-02-13 23:00:00.000 UTC,2798,5.867434535666978e+07,64253.50423021611,47,8.399649804874954e+07,1.0107290824622044e+06
2022-12-12 10:00:00.000 UTC,1039,1.2131020956328172e+07,11861.671539867795,15,8.7914511015935e+07,67539.86663296886
2022-11-25 00:00:00.000 UTC,1737,2.475883950702388e+07,24783.690955595717,44,7.614168094807376e+07,527383.4599733272
2022-11-03 05:00:00.000 UTC,1950,1.2662169327889185e+07,21063.212898166,29,1.1563635680099083e+08,1.6720633883494586e+06
2022-11-02 03:00:00.000 UTC,1950,1.8394542763987835e+07,24820.994032229602,32,1.23252316621134e+08,-1.2661177551669185e+06
2022-10-18 12:00:00.000 UTC,1656,3.438884392823816e+07,22524.615029269597,33,8.439807094748342e+07,-499078.31215485
2022-09-25 03:00:00.000 UTC,1484,8.67065657634572e+06,15590.80751456439,26,2.2954660242120363e+06,236428.5154468852
2022-09-17 22:00:00.000 UTC,1891,3.363630178349384e+07,35290.44160652608,56,3.0486536474357404e+07,4.811294864229513e+06
2022-08-25 21:00:00.000 UTC,1950,2.128865037721668e+07,38244.43599702473,53,1.0606158940482831e+08,4.243944747806912e+06
2022-08-03 07:00:00.000 UTC,1628,3.0313292453460295e+07,41612.929840910605,77,7.085093910069253e+07,4.653002401873492e+06
2022-07-30 08:00:00.000 UTC,1823,2.3910986197886113e+07,23719.838498191377,62,2.798758510893206e+07,90777.09485507396
2022-07-29 21:00:00.000 UTC,1890,6.482452400827091e+07,87417.20204681074,21,2.171855528686872e+07,1.1593252935886183e+06
2022-07-29 02:00:00.000 UTC,1912,3.871260369438406e+07,42202.02029370061,34,2.4105070806682173e+07,-62477.69289706269
2022-07-12 07:00:00.000 UTC,2067,5.059132352285402e+07,53592.94956578244,25,2.8452824206951387e+07,-8.895617250132967e+06
2022-07-08 21:00:00.000 UTC,1551,3.805618742077853e+07,50330.9639853073,27,5.958466031539628e+07,3.0482526529196687e+06
2022-05-16 19:00:00.000 UTC,1783,7.980225777639954e+07,76854.43549406153,29,4.564350642459614e+06,-7.646060984741874e+06
2022-04-22 04:00:00.000 UTC,1073,2.2079221183578663e+07,38712.84283969566,13,2.9820954868363407e+07,-177837.89636250993
2022-03-31 12:00:00.000 UTC,1756,9.277761168527322e+07,116583.77770449882,13,9.806007941630548e+06,8.445504269241676e+06
2022-02-26 06:00:00.000 UTC,1064,3.2753445679813232e+07,29520.16894556513,15,3.0655207909618528e+06,-4.22846685499217e+06
2022-01-17 06:00:00.000 UTC,1401,3.586678507559937e+07,90740.78846519167,15,4.736488909454097e+07,3.8412094751832094e+06
2021-12-30 09:00:00.000 UTC,1078,4.8158891071283e+07,57965.430781704345,8,2.3024145880188607e+06,947767.88034151
2021-11-23 08:00:00.000 UTC,1624,9.317395491499333e+07,150444.59861624372,6,247043.34627865802,-5.339398777255766e+06
2021-11-15 19:00:00.000 UTC,1652,6.755238257141031e+07,193063.0189205444,6,711596.9834913613,533734.4963708157
2021-11-08 18:00:00.000 UTC,1691,1.0115326183482295e+08,138534.30557805902,11,1.812506724968023e+07,1.5305688941942374e+06
2021-11-04 04:00:00.000 UTC,1705,6.203792304784195e+07,111042.1564638702,17,484317.61244342575,-22359.886220481312
2021-09-11 20:00:00.000 UTC,1658,4.394841366013076e+07,88968.48610308784,18,303495.978973732,-719679.5163699331
2021-09-04 15:00:00.000 UTC,1296,4.1972032339288265e+07,119067.69648936295,9,1.1418442385387407e+06,-454075.5643711628
2021-08-12 13:00:00.000 UTC,2111,5.333179754893956e+07,92129.26346448959,31,2.886865033005341e+06,1.4643087544354287e+06
2021-07-25 13:00:00.000 UTC,2093,3.3252484569278426e+07,54565.90031245175,22,1.4899611317095787e+06,831818.4200397513
2023-07-19 12:00:00.000 UTC,1568,1.6430140788256133e+07,18354.100792727353,10,1.1175376457799182e+06,-1.4703447006097618e+06
2023-07-19 04:00:00.000 UTC,3156,1.6557320237023892e+07,48035.559794952445,6,472794.8910654653,200691.08005162817
2023-07-13 13:00:00.000 UTC,1344,2.13046095759725e+07,20631.976771714453,12,1.2974573004070906e+07,-240297.31800669106
2023-06-22 09:00:00.000 UTC,1749,2.872286788986322e+07,26124.945874614506,36,7.198740351598186e+06,1.442825448627482e+06
2023-06-13 10:00:00.000 UTC,1383,1.2205872043729465e+07,12203.97717614057,15,1.7317015549827842e+06,953773.4629693573
2023-05-22 21:00:00.000 UTC,4040,2.991620066732073e+07,75766.1149096403,8,492946.283712593,34195.31836770572
2023-05-19 03:00:00.000 UTC,3561,1.8051052825909164e+07,25476.219388562888,11,844241.7069286541,-165186.4539559249
2023-05-14 07:00:00.000 UTC,2218,8.615067991258241e+06,18439.94332794231,19,9.157824099230569e+06,2.1252478284942103e+06
2023-05-01 17:00:00.000 UTC,2702,2.4113519102414776e+07,36247.26728704955,33,2.7831125796688817e+07,410568.0731042869
2023-04-08 12:00:00.000 UTC,1561,8.775729062163103e+06,17409.426560499236,27,5.541636246247393e+07,-19852.234930414586
2023-03-11 21:00:00.000 UTC,4520,3.4901159278537995e+08,216702.19570332023,63,1.6386948889256433e+07,4.1180581179073327e+06
2022-11-22 01:00:00.000 UTC,2152,2.6923816395519283e+07,27056.763694636127,48,6.832601606135099e+07,-333723.35084873927
2022-11-12 04:00:00.000 UTC,3814,1.5107592096221304e+08,359007.80113483744,56,7.314563501589637e+07,371590.2959654821
2022-11-11 12:00:00.000 UTC,2156,4.895208132245075e+07,55578.92873408108,41,9.631799757567753e+07,880452.5029908838
2022-10-25 14:00:00.000 UTC,2193,3.887845406500791e+07,42465.8674073991,43,1.0246226038585655e+08,-7.609387732445729e+06
2022-09-09 15:00:00.000 UTC,1871,4.1934698513105795e+07,62673.317196076234,37,4.685519722741102e+06,-906580.9269201433
2022-08-31 16:00:00.000 UTC,1726,8.981479053050752e+07,108508.47965104181,34,4.721407751757104e+07,646088.8854324431
2022-08-17 17:00:00.000 UTC,1430,2.9243615639674902e+07,38961.10956423651,16,4.538173744775995e+07,-339834.97805049224
2022-07-12 11:00:00.000 UTC,1293,3.879453496822795e+07,31798.741136645687,28,7.92298088853065e+07,553938.1108631357
2022-06-23 00:00:00.000 UTC,1916,6.341173660559037e+07,87017.36509482177,20,4.814451442316849e+07,2.0522233368183833e+06
2022-06-20 23:00:00.000 UTC,2341,7.704764559632309e+07,103589.42430055274,22,3.4200015319452565e+06,-419680.890967099
2022-06-20 00:00:00.000 UTC,2613,7.830184631802721e+07,110694.36010608818,18,1.1476542699760215e+06,-219021.84341913424
2022-06-06 13:00:00.000 UTC,1653,5.7310315249628335e+07,66383.00473875813,17,1.139978236170907e+06,337946.29102538154
2022-06-06 09:00:00.000 UTC,1785,3.6259750806742795e+07,47827.90488048987,26,6.369289251757354e+06,1.309882637485707e+06
2022-06-04 12:00:00.000 UTC,1474,2.158292184064568e+07,27537.800313729997,27,1.6269057742235698e+06,237101.5137568991
2022-05-27 04:00:00.000 UTC,2598,7.534467229395334e+07,116275.09958814761,19,8.65708506916651e+06,-1.1100912104571378e+07
2022-05-22 15:00:00.000 UTC,1194,7.59430809976113e+07,92851.69974700848,15,1.482635482640977e+06,-764946.541014976
2022-05-05 01:00:00.000 UTC,1247,2.857567561522702e+07,46966.66494579362,18,5.516928459479539e+07,-1.6432417442992661e+07
2022-04-13 13:00:00.000 UTC,1987,1.9479368816498607e+08,267904.0961669228,9,3.1937758172629103e+06,960962.2086761197
2022-04-09 11:00:00.000 UTC,1038,2.0585954870227613e+07,29553.676644536627,18,3.085109240215205e+06,1.4538551276212642e+06
2022-03-17 02:00:00.000 UTC,1494,5.778191910865313e+07,47683.26010883586,12,4.6100122762208015e+07,-53855.90372952766
2022-01-28 06:00:00.000 UTC,1212,8.703786935353167e+07,80129.23500095092,10,2.5505139835374556e+07,2.310437304610691e+07
2022-01-14 06:00:00.000 UTC,1212,4.564523764853117e+07,120352.19130925772,3,121424.64351260332,79634.85315302134
2021-12-28 00:00:00.000 UTC,2018,1.1573209112304041e+08,264074.2262206768,14,2.487795159792858e+06,489494.25396979315
2021-11-26 07:00:00.000 UTC,3098,1.5419296627410677e+08,364432.8024880989,17,3.9295425857328693e+06,-5.883208224840088e+06
2021-11-03 03:00:00.000 UTC,1914,5.9966869271261856e+07,123962.41502596637,13,895859.2586281771,-249598.80098465108
2021-11-03 02:00:00.000 UTC,2168,6.89128663535284e+07,163969.55119776333,19,3.9746513997827433e+06,-284922.20179468713
2021-08-29 16:00:00.000 UTC,982,4.329419412245497e+07,87001.90477854936,4,261346.3062982407,-971013.0292854694
2021-08-20 02:00:00.000 UTC,2077,8.063679574528886e+07,101262.02572463035,26,3.3908544683755105e+06,-84411.62990370067
2021-06-17 13:00:00.000 UTC,1758,2.0036612226478092e+07,38444.72276117222,34,7.027107506530859e+06,94133.33128250713
2023-07-10 21:00:00.000 UTC,1638,2.756067052635354e+07,38102.740134681015,6,8.63675624038548e+06,-489242.0400090411
2023-06-23 14:00:00.000 UTC,2055,5.0656720738365926e+07,49783.7337026198,9,677772.6611951904,-557292.376144619
2023-06-11 20:00:00.000 UTC,1809,1.839574834574124e+07,23298.76170124729,10,162059.58624554446,-123976.25787255821
2023-05-25 14:00:00.000 UTC,4346,3.416195771880958e+07,94294.01066488872,19,4.865856181546826e+07,276609.9995729757
2023-05-21 16:00:00.000 UTC,3368,2.6940140454942305e+07,63251.51838254356,13,6.571328632950151e+07,-3.176674709499077e+06
2023-05-11 07:00:00.000 UTC,4449,2.529159523498979e+07,65158.881864372444,11,1.0601435800041687e+07,9.979466527306767e+06
2023-04-14 11:00:00.000 UTC,1574,2.0198072218118746e+07,24106.9290610284,32,6.696097466031256e+07,-1.2614997037180585e+06
2023-03-02 04:00:00.000 UTC,3362,1.5815235427753134e+07,44587.59463448531,49,9.875113312650403e+07,-98550.012785226
